step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,PAYMENT,6310.95,C1774210266,0,0,M2092842099,0,0,0,0
6,PAYMENT,8363.92,C91496847,16319,7955.08,M1935247567,0,0,0,0
8,PAYMENT,10855.96,C692923961,56,0,M603445758,0,0,0,0
1,TRANSFER,7206.33,C478139423,24932,17725.67,C1032986144,21308,18161.79,0,0
7,PAYMENT,12605.85,C1736471747,13585,979.15,M635385661,0,0,0,0
8,CASH_OUT,217822.55,C1112542589,420,0,C1320217924,4660.31,2988080.45,0,0
7,TRANSFER,40108.55,C134250967,0,0,C75483598,52796,18759.22,0,0
8,CASH_OUT,189516.23,C595196279,46550.82,0,C2102549317,511443.72,1512042.27,0,0
5,PAYMENT,7959.58,C194277435,10729,2769.42,M866416391,0,0,0,0
7,TRANSFER,16639.07,C1153132630,0,0,C486371171,194766.34,237615.79,0,0
5,CASH_OUT,49804.17,C1025266421,5086.37,0,C456172878,175863.93,172958.83,0,0
8,CASH_IN,278495.58,C181204876,6921,285416.58,C1377231932,0,0,0,0
1,TRANSFER,274108.4,C1568949719,0,0,C564160838,2062932.43,1254956.07,0,0
7,CASH_OUT,269032.52,C798475098,42415.89,0,C1059781259,1.21E+07,1.36E+07,0,0
2,CASH_OUT,82399.46,C685827172,10895,0,C154319946,0,82399.46,0,0
8,CASH_OUT,93916.27,C944519941,0,0,C1069131391,995439.99,1153204.01,0,0
5,PAYMENT,491.11,C744983675,70925,70433.89,M173965920,0,0,0,0
7,CASH_OUT,157442.78,C402104751,0,0,C1477979030,9231426.19,1.08E+07,0,0
6,DEBIT,4747.29,C935558503,233699.22,228951.93,C146305349,199922.16,305398.63,0,0
8,PAYMENT,1902.55,C951977648,18851,16948.45,M1521411621,0,0,0,0
8,CASH_IN,175477.2,C58886352,779,176256.2,C619068319,577377.46,225745.92,0,0
8,PAYMENT,14995.62,C1865457223,1135365.22,1120369.6,M1370605753,0,0,0,0
7,PAYMENT,9801.45,C494021631,49758,39956.55,M1925356935,0,0,0,0
6,TRANSFER,587264.44,C307441207,0,0,C1477979030,908559.66,9113630.99,0,0
8,TRANSFER,340846.07,C1563232442,169,0,C1022680775,71835.64,1070858.6,0,0
1,CASH_IN,283308,C13117403,5698159.8,5981467.81,C1286084959,2356797.53,2107778.11,0,0
7,CASH_IN,113473.1,C948581756,486367.32,599840.42,C1016689071,510797.8,1024005.37,0,0
7,CASH_OUT,122859.05,C1153012839,0,0,C963383848,158782.22,281641.27,0,0
8,PAYMENT,5338.87,C479438518,0,0,M1378993004,0,0,0,0
8,CASH_IN,211055.77,C280427435,10167,221222.77,C1730964371,248321.43,4416336.25,0,0
1,PAYMENT,2644.63,C237297104,117,0,M1869673263,0,0,0,0
3,PAYMENT,29363.1,C519751097,17790,0,M295937119,0,0,0,0
8,PAYMENT,17740.66,C162566028,376588.69,358848.03,M1868505862,0,0,0,0
7,CASH_IN,34693.01,C1593701682,7286731.21,7321424.22,C1527761090,81106,117014.68,0,0
8,TRANSFER,549823.76,C486906716,0,0,C1039162432,1942471.62,5478833.48,0,0
7,CASH_OUT,286381.33,C792739082,0,0,C1234776885,4003989.23,4441465.94,0,0
8,TRANSFER,13389.79,C1532716193,77301.2,63911.41,C756475678,40699,233193.32,0,0
7,PAYMENT,9586.99,C470437767,9048,0,M1599108857,0,0,0,0
3,CASH_IN,228724.76,C757819744,5657788.84,5886513.6,C1899073220,3686737.74,3208966.39,0,0
7,CASH_OUT,435704.21,C1927960180,0,0,C40075281,1707525.23,1674676.75,0,0
8,PAYMENT,1035.87,C42368633,0,0,M284871259,0,0,0,0
8,PAYMENT,6094.35,C633547616,21144,15049.65,M356924203,0,0,0,0
7,TRANSFER,194287.8,C1066471222,0,0,C1531333864,367440.25,561728.05,0,0
7,TRANSFER,568556.25,C1850414569,798,0,C641009714,160,0,0,0
8,PAYMENT,1456.03,C81708714,314.93,0,M426584880,0,0,0,0
8,PAYMENT,3969.15,C909425779,0,0,M1169039951,0,0,0,0
6,PAYMENT,17757.06,C748807322,21802,4044.94,M451833108,0,0,0,0
7,PAYMENT,6356.01,C1853194041,10787,4430.99,M1311844369,0,0,0,0
2,CASH_OUT,279843.2,C1043535321,0,0,C716083600,1827318.89,2107162.1,0,0
1,PAYMENT,2011.81,C1710228600,34672,32660.19,M606365803,0,0,0,0
7,PAYMENT,9040.9,C91227458,0,0,M1724869902,0,0,0,0
6,TRANSFER,1595612.93,C1234328865,0,0,C1023714065,2050861.47,3216387.7,0,0
7,PAYMENT,3562.94,C879528462,4248.56,685.62,M2018065488,0,0,0,0
8,PAYMENT,297.21,C876526971,10012,9714.79,M1055420087,0,0,0,0
4,PAYMENT,865.79,C767794003,108307.54,107441.76,M1157856790,0,0,0,0
7,PAYMENT,427.62,C1369857878,39765,39337.38,M148222723,0,0,0,0
8,CASH_OUT,6311.6,C898208117,660603.58,654291.97,C1848415041,0,44968.66,0,0
8,CASH_IN,204001.74,C1756451789,4049469.26,4253471,C1383454473,418626.26,1173901.8,0,0
7,CASH_IN,69915.54,C1821826140,1694936.15,1764851.7,C1100439041,358777.23,168705.77,0,0
8,CASH_IN,148894.6,C667695950,5676884.18,5825778.78,C1379031360,2655926.42,4200399.97,0,0
8,CASH_OUT,182355.81,C1683116859,100809,0,C1271612900,147077,669111.25,0,0
8,PAYMENT,17204.45,C1817854862,4824720.5,4807516.06,M2140670619,0,0,0,0
7,CASH_OUT,114172.33,C363520950,0,0,C332391051,160095,6647,0,0
7,CASH_OUT,259134.71,C1687111891,0,0,C7881234,335780.69,48630.5,0,0
3,PAYMENT,3361.21,C80504258,89408.76,86047.54,M1463835093,0,0,0,0
8,CASH_OUT,155127.91,C1129871055,0,0,C623476050,603412.99,6180085.57,0,0
1,PAYMENT,15448,C836969741,0,0,M436094532,0,0,0,0
2,CASH_OUT,256624.13,C759099777,0,0,C1234776885,1535086.76,1791710.89,0,0
6,PAYMENT,1916.28,C799306600,33036,31119.72,M56115670,0,0,0,0
6,CASH_IN,451688.56,C1719949466,2366789.02,2818477.59,C1504109395,3005974.32,2554285.76,0,0
7,CASH_IN,191013.62,C1028850177,13694,204707.62,C319086807,0,0,0,0
6,PAYMENT,9957.91,C1779341308,394914.25,384956.34,M1713836982,0,0,0,0
7,PAYMENT,5401.29,C786824734,76388.05,70986.76,M724611679,0,0,0,0
1,PAYMENT,4674,C9054826,0,0,M1999135146,0,0,0,0
2,CASH_IN,94841.38,C1815501246,6174216.89,6269058.27,C657736958,5605441.77,5579568.65,0,0
8,TRANSFER,946674.15,C2073458110,9080,0,C666410506,0,1489396.19,0,0
1,DEBIT,5363,C691863815,21260,15897,C1321640594,24765.26,18910.85,0,0
5,PAYMENT,852.95,C805976295,51484,50631.05,M1553616699,0,0,0,0
7,PAYMENT,5154.7,C743864131,19901,14746.3,M1725737877,0,0,0,0
1,PAYMENT,2548.85,C2082545616,22186,19637.15,M117460541,0,0,0,0
7,CASH_OUT,37100.48,C143459421,0,0,C1247658278,664617,1133629.28,0,0
1,PAYMENT,6433.58,C1831875736,122027.28,115593.7,M1806121021,0,0,0,0
7,TRANSFER,186331.92,C1053934227,1786,0,C988138425,1572214.09,4310701.91,0,0
7,PAYMENT,9105.47,C927575494,358278,349172.53,M1035963174,0,0,0,0
1,PAYMENT,1066.04,C1768952842,50240,49173.96,M485686996,0,0,0,0
8,CASH_OUT,167977,C1511125481,20502,0,C2077098348,102,163665,0,0
8,PAYMENT,12887.96,C1853384611,5065,0,M1494200848,0,0,0,0
7,CASH_IN,85034.63,C816288886,2745197.97,2830232.59,C1670989986,205483.65,117034.28,0,0
7,CASH_IN,24268.52,C772863845,1567163.7,1591432.23,C804836251,132357.71,108483.43,0,0
8,PAYMENT,41195.54,C1755378074,0,0,M368808308,0,0,0,0
8,CASH_IN,589756.6,C1573351952,1237978.58,1827735.18,C2086207545,791885.97,202129.37,0,0
6,CASH_IN,597329.41,C1142597550,455127,1052456.41,C183354406,93620.57,3654690.97,0,0
8,PAYMENT,3144.44,C2082852150,111992,108847.56,M1408014260,0,0,0,0
7,PAYMENT,653.16,C1962475596,41000,40346.84,M1328154889,0,0,0,0
1,PAYMENT,1068.22,C1997704619,0,0,M1665308978,0,0,0,0
7,TRANSFER,1154104.37,C234458729,0,0,C766681183,1.31E+07,1.74E+07,0,0
3,TRANSFER,18873.1,C2045560071,0,0,C601893033,54985.05,18021.11,0,0
7,PAYMENT,8134.89,C665102480,421519.16,413384.28,M1196296884,0,0,0,0
8,PAYMENT,12131.2,C55208411,0,0,M537498143,0,0,0,0
7,CASH_IN,39922.66,C1981924343,310760.33,350682.99,C1027296777,62731,22808.34,0,0
1,PAYMENT,5937.72,C1926180325,21779,15841.28,M733461760,0,0,0,0
6,CASH_IN,117536.98,C1474270145,8873339.64,8990876.62,C40075281,308076.14,1674676.75,0,0
3,PAYMENT,26045.36,C1093426827,51555,25509.64,M104298781,0,0,0,0
7,CASH_OUT,41693.6,C1640246868,89652.25,47958.66,C1822045793,54666.14,56676.23,0,0
8,TRANSFER,66998.7,C713920943,13588,0,C283747838,0,103573.36,0,0
7,PAYMENT,3588.2,C1752793340,8864,5275.8,M1352147528,0,0,0,0
8,CASH_OUT,6352.08,C1747801091,0,0,C1606699851,14414.84,20766.92,0,0
8,CASH_OUT,560208.51,C1582626783,64942,0,C1894575391,1206559.63,3443379.49,0,0
1,PAYMENT,2545.15,C763236610,31914,29368.85,M106113013,0,0,0,0
1,CASH_OUT,134143.27,C2024711353,0,0,C451111351,1754894.42,3940085.21,0,0
7,TRANSFER,469034.5,C1045186833,56173,0,C1722141669,200202.8,1118549.36,0,0
7,PAYMENT,1571.83,C317794116,0,0,M476152469,0,0,0,0
7,CASH_OUT,158784.29,C646444502,0,0,C798678484,2084795.89,3249604.9,0,0
2,PAYMENT,14775.56,C83210381,49632.45,34856.89,M1385966234,0,0,0,0
1,CASH_OUT,248979.22,C1662592920,0,0,C33524623,1103644.22,1517262.16,0,0
8,PAYMENT,462.92,C544772965,21530,21067.08,M1224642639,0,0,0,0
7,CASH_IN,253684.59,C728623910,1682597.61,1936282.2,C2052185144,1112226.66,951130.52,0,0
6,TRANSFER,495294.14,C651676429,0,0,C2083562754,2808555.73,5312631.16,0,0
8,PAYMENT,74.03,C1877221947,1049,974.97,M1144462420,0,0,0,0
7,PAYMENT,1403.05,C2111336766,73575,72171.95,M429908444,0,0,0,0
7,CASH_OUT,85079.37,C699624491,0,0,C1475395523,121489.23,147988.14,0,0
7,PAYMENT,12294.76,C355063092,11167,0,M438448733,0,0,0,0
1,DEBIT,3390.74,C95322593,48021,44630.26,C1336996537,9463,0,0,0
8,CASH_OUT,131743.31,C829974931,0,0,C115885991,2404896.23,4215505.1,0,0
8,CASH_OUT,303950.66,C1283726539,0,0,C1833904548,378974.79,698681.07,0,0
7,CASH_OUT,270635.99,C1233913425,102973.21,0,C667346055,1.07E+07,1.71E+07,0,0
8,CASH_OUT,361816.86,C154585417,0,0,C313124964,7139146.96,7930883.53,0,0
8,CASH_IN,140959.61,C1595502078,5240124.23,5381083.85,C1805445027,530484.44,0,0,0
8,PAYMENT,9934.91,C609354322,0,0,M413968278,0,0,0,0
3,PAYMENT,2816.13,C1889468930,0,0,M1699637904,0,0,0,0
7,PAYMENT,6886.94,C2080129960,0,0,M1696962186,0,0,0,0
6,TRANSFER,26768.5,C457596841,26768.5,0,C1956477953,0,0,1,0
7,CASH_IN,19080.47,C929803808,2830232.59,2849313.06,C1213257323,262408,105004.27,0,0
8,PAYMENT,7332.37,C1393889063,0,0,M1348300753,0,0,0,0
8,PAYMENT,4824.85,C6180433,979.22,0,M552377681,0,0,0,0
8,TRANSFER,847149.54,C2127821814,12727,0,C1951379728,281879.9,579909.62,0,0
8,CASH_OUT,144965.12,C69214323,19539,0,C717951588,620971.3,989801.23,0,0
6,TRANSFER,171092.94,C600252712,181083,9990.06,C1022680775,29506.58,100540.36,0,0
8,PAYMENT,7275.51,C1183264734,25236,17960.49,M1557000527,0,0,0,0
7,PAYMENT,3994.27,C1207110104,142063,138068.73,M1368183192,0,0,0,0
8,PAYMENT,36396.11,C1053212607,0,0,M1325060488,0,0,0,0
7,PAYMENT,109.94,C537501117,42688,42578.06,M71662825,0,0,0,0
7,TRANSFER,833899.71,C964744240,0,0,C1266035080,2225265.15,3232606.04,0,0
8,CASH_OUT,11916.76,C909777411,97069.73,85152.97,C1538264524,229443.87,555348.58,0,0
7,CASH_OUT,186388.22,C1687977967,0,0,C1369695156,670842.55,5966884.67,0,0
8,CASH_OUT,5301.21,C1165658453,0,0,C662736689,8437244.75,8488789.41,0,0
7,TRANSFER,632033.35,C277443105,20218,0,C1982828534,0,1912526.2,0,0
8,PAYMENT,9684.74,C422632617,278098.45,268413.71,M486779597,0,0,0,0
7,CASH_IN,10781.11,C676538195,5591,16372.11,C1825992554,0,314551.85,0,0
8,PAYMENT,1056.23,C379432617,20293,19236.77,M211599519,0,0,0,0
8,PAYMENT,38990.49,C2128629749,326939.14,287948.65,M1971432842,0,0,0,0
7,PAYMENT,1310.27,C464504415,1461535.8,1460225.53,M99835974,0,0,0,0
2,CASH_IN,66892.29,C1019416046,9683446.56,9750338.86,C1380361139,362727.08,62111.53,0,0
7,CASH_IN,182801.25,C1202765820,2781605.76,2964407.01,C75629578,285954.17,707849.71,0,0
7,TRANSFER,31544,C1672616989,0,0,C1825775199,40503,8309015.71,0,0
8,PAYMENT,1707.18,C1629843206,0,0,M100749298,0,0,0,0
7,PAYMENT,138.73,C1466220658,4246,4107.27,M1571431314,0,0,0,0
6,CASH_IN,90264.51,C1701599256,3347915.25,3438179.76,C154319946,101322.55,11058.04,0,0
7,PAYMENT,14279.36,C1733034446,0,0,M1267443383,0,0,0,0
7,TRANSFER,233296.4,C964389101,184985,0,C410816406,736,0,0,0
8,CASH_IN,23072.77,C474225676,1.35E+07,1.35E+07,C1405220014,75707,0,0,0
8,CASH_OUT,111739.82,C558096369,0,0,C1001367899,513575,129782.95,0,0
8,CASH_IN,404856.79,C374184770,1440436.46,1845293.25,C1023714065,2752217.66,8398562.84,0,0
7,CASH_OUT,210814.54,C1514118906,0,0,C1315729466,652098.05,803908.4,0,0
7,CASH_IN,290124.75,C26842093,1958074.46,2248199.21,C1777369261,294971.9,4847.15,0,0
1,CASH_OUT,254399.35,C1655242052,0,0,C1810132623,455863.64,97128.19,0,0
8,CASH_OUT,45200.35,C84135999,0,0,C1736382819,148333,0,0,0
8,PAYMENT,13992.39,C321735598,0,0,M1741355624,0,0,0,0
7,PAYMENT,466.73,C517929856,881,414.27,M2128130537,0,0,0,0
1,CASH_OUT,142282.63,C1533547487,0,0,C453211571,805331.66,3461666.05,0,0
8,PAYMENT,10981.19,C1060453094,569078,558096.81,M741260990,0,0,0,0
7,PAYMENT,4393.7,C806893349,144,0,M1577873988,0,0,0,0
8,CASH_IN,171982.06,C771071903,2141173.04,2313155.1,C1847521348,251428.45,99302.15,0,0
8,PAYMENT,7032.56,C787603315,902164.6,895132.04,M159758838,0,0,0,0
7,CASH_IN,153434.03,C363640621,1795983.77,1949417.8,C1787868648,5966354.78,1.51E+07,0,0
1,PAYMENT,9456.69,C1688782916,12642.1,3185.41,M1064154107,0,0,0,0
8,PAYMENT,2887.07,C1185982925,105656,102768.93,M100596785,0,0,0,0
1,PAYMENT,4059.38,C20156341,26304,22244.62,M1111897955,0,0,0,0
4,CASH_IN,34407.36,C1954507866,1.16E+07,1.16E+07,C664232848,35751,1343.64,0,0
8,CASH_OUT,199607.79,C2085495512,20291,0,C1688300048,20374,21934.75,0,0
7,TRANSFER,490783.39,C875073603,0,0,C1982828534,632033.35,1912526.2,0,0
8,TRANSFER,1926202.79,C363107272,236616,0,C1039162432,16268.83,5478833.48,0,0
7,PAYMENT,30221.72,C1210532271,12616.82,0,M1807764104,0,0,0,0
2,PAYMENT,2471.19,C178917238,19609,17137.81,M873105556,0,0,0,0
7,PAYMENT,5534.39,C712110785,19856,14321.61,M1025674312,0,0,0,0
7,CASH_OUT,68107.22,C2135496044,0,0,C216890954,174600.16,0,0,0
8,PAYMENT,12770.08,C792761592,0,0,M787701373,0,0,0,0
8,CASH_IN,244613.51,C1124068631,4635102.65,4879716.16,C1899073220,7006091.3,7366811.1,0,0
7,PAYMENT,10336.73,C1428975001,5740065.49,5729728.77,M95608124,0,0,0,0
7,CASH_OUT,265088.15,C1287976637,0,0,C1297685781,298425.79,1120608.72,0,0
7,CASH_IN,66128.51,C1000631767,7777882.61,7844011.12,C142211154,284612,1297065.13,0,0
8,PAYMENT,12837.75,C1997502668,0,0,M1616624945,0,0,0,0
8,CASH_IN,357461.59,C944651860,6942916.19,7300377.78,C1647809929,1879555.48,881217.38,0,0
8,PAYMENT,31136.38,C499442673,250872.05,219735.67,M1005633821,0,0,0,0
8,TRANSFER,1483910.06,C224442112,255323.87,0,C257999182,8711392.78,1.50E+07,0,0
7,CASH_OUT,24050.25,C2142820128,1587329.45,1563279.2,C146305349,480973.39,631354.92,0,0
2,CASH_IN,20000.32,C1658534033,3819070.46,3839070.78,C124540047,62933,13002.91,0,0
1,TRANSFER,139555.44,C1733619456,19466,0,C317071334,0,139555.44,0,0
2,CASH_OUT,256481.7,C1947666055,0,0,C1916720513,2650069.35,2906551.06,0,0
7,CASH_OUT,45447.15,C459023120,365.99,0,C1508631684,107777,104710,0,0
8,PAYMENT,3228.15,C1562260453,293,0,M1347332959,0,0,0,0
7,PAYMENT,2112.58,C435497057,68746.05,66633.46,M385470988,0,0,0,0
8,PAYMENT,6283.72,C42167981,228525.37,222241.65,M159190298,0,0,0,0
8,PAYMENT,19241.18,C1211815404,74972.73,55731.55,M11285367,0,0,0,0
1,PAYMENT,12273.24,C1899609393,994663.5,982390.26,M429639728,0,0,0,0
8,PAYMENT,8603.67,C357446053,1561487.59,1552883.92,M570785664,0,0,0,0
2,PAYMENT,8087.5,C1661728387,0,0,M584262389,0,0,0,0
1,PAYMENT,4416.74,C648630181,3215.18,0,M1179272258,0,0,0,0
8,CASH_OUT,388553.6,C2058560742,0,0,C1491676195,1251349.81,1800557.56,0,0
8,PAYMENT,3578.14,C1906187302,7640,4061.86,M636094317,0,0,0,0
8,CASH_IN,114583.3,C897334415,15796,130379.3,C1262822392,2.13E+07,2.26E+07,0,0
8,PAYMENT,5079.04,C1486555359,32533,27453.96,M62317715,0,0,0,0
8,CASH_OUT,72917.14,C705499575,0,0,C508000580,686984.02,1547638.64,0,0
1,CASH_OUT,95636.49,C1979055448,0,0,C1740000325,359141.7,1363368.51,0,0
5,PAYMENT,8215.28,C1294333974,51382,43166.72,M1819028083,0,0,0,0
7,PAYMENT,2077.39,C903227399,10927,8849.61,M1874869494,0,0,0,0
7,TRANSFER,386540.33,C1982208187,21374,0,C1938348365,19818,854916.91,0,0
8,PAYMENT,2782.31,C1181166858,28650,25867.69,M1153319888,0,0,0,0
7,PAYMENT,18047.33,C373219947,51088.93,33041.59,M1823771636,0,0,0,0
8,TRANSFER,859560.31,C1235787497,0,0,C1532153384,1224368.85,3614408.95,0,0
8,CASH_IN,221209.75,C101162911,6765969.21,6987178.96,C2102040020,1.12E+07,1.09E+07,0,0
8,PAYMENT,1377.74,C22779888,0,0,M1794919680,0,0,0,0
8,PAYMENT,27637.25,C1871313955,4918515.18,4890877.93,M1530977451,0,0,0,0
7,PAYMENT,3751.13,C1901190557,983668,979916.87,M525953416,0,0,0,0
7,PAYMENT,3397.33,C1892322930,85916,82518.67,M887606755,0,0,0,0
8,CASH_OUT,125716.49,C53662427,196619.15,70902.66,C985934102,7113268.43,8663416.6,0,0
8,CASH_IN,137461.38,C547873137,636,138097.38,C850807405,83835.66,0,0,0
7,PAYMENT,14734.61,C132416701,0,0,M2115692179,0,0,0,0
7,PAYMENT,14065.07,C217590872,28535,14469.93,M336050495,0,0,0,0
8,CASH_IN,71489.91,C1234790454,1437677.64,1509167.55,C1997859171,307273.87,300656.87,0,0
7,PAYMENT,9432.67,C1395952429,41838.68,32406.01,M129540299,0,0,0,0
7,TRANSFER,68814.9,C1455659337,106887,38072.1,C66893623,59824.59,128639.49,0,0
6,TRANSFER,665949.93,C2087202342,0,0,C657736958,5203102.94,5854252.35,0,0
8,CASH_OUT,144885.19,C1724735254,0,0,C348708793,250371.41,1164655.76,0,0
8,CASH_IN,117482.17,C413948803,8728644.7,8846126.86,C1938348365,849698.08,854916.91,0,0
7,TRANSFER,804308.42,C923032710,14550,0,C366015139,94651,4555236.24,0,0
6,PAYMENT,11483.48,C1410894140,278208.67,266725.19,M582627504,0,0,0,0
6,PAYMENT,9396,C586681910,936212,926816,M1016633374,0,0,0,0
7,CASH_OUT,237489.11,C1358880476,2843,0,C824197891,79000.19,1577892.84,0,0
8,CASH_OUT,117169.79,C1209691293,0,0,C40075281,6502416.42,7088323.13,0,0
6,PAYMENT,2247.29,C1213548460,93366,91118.71,M1836569193,0,0,0,0
8,PAYMENT,29551.62,C1439785051,508209.44,478657.82,M1099349218,0,0,0,0
3,CASH_IN,351903.76,C1670849676,4854848.05,5206751.81,C1782113663,2512769.83,1982491.06,0,0
8,CASH_OUT,251728.47,C674776334,30890,0,C1564931235,231694.03,742404.44,0,0
6,PAYMENT,1059.81,C1857403367,1781.23,721.42,M2011639997,0,0,0,0
6,PAYMENT,1988.49,C1442249061,50116,48127.51,M1088287545,0,0,0,0
7,CASH_OUT,285134.78,C1145496025,0,0,C1951379728,472644.23,757779.01,0,0
8,CASH_IN,346647.95,C1662095681,9111546.62,9458194.57,C499052031,840138.48,61997.79,0,0
4,PAYMENT,592.9,C216758017,167205.97,166613.07,M1578712821,0,0,0,0
8,PAYMENT,2160.3,C1790505927,11356,9195.7,M433511047,0,0,0,0
8,PAYMENT,5091.18,C2032985579,109,0,M660037205,0,0,0,0
7,PAYMENT,7707.68,C1397504925,0,0,M1773418151,0,0,0,0
8,PAYMENT,9860.7,C1188780947,121209.39,111348.69,M937896030,0,0,0,0
7,TRANSFER,378197.48,C1911215792,0,0,C1003872245,763948.01,114686.09,0,0
8,PAYMENT,38383.77,C1891852600,0,0,M1617279923,0,0,0,0
7,CASH_OUT,41829.08,C389916964,0,0,C854671988,174250.48,0,0,0
2,PAYMENT,8053.59,C730575236,80291,72237.41,M1193939374,0,0,0,0
8,CASH_OUT,133288.85,C1541651275,6637,0,C2127132683,27965.11,111132.52,0,0
5,PAYMENT,3016.29,C1844240889,565.63,0,M731081476,0,0,0,0
7,TRANSFER,454463.49,C2038412674,10743,0,C1805445027,39764,0,0,0
5,PAYMENT,7796.39,C1418129042,786,0,M545394160,0,0,0,0
8,CASH_OUT,233229.21,C663256318,295927.07,62697.87,C362585233,2226858.34,2489006.65,0,0
7,TRANSFER,302813.66,C1344976475,0,0,C1092318644,563870.55,2525331.77,0,0
7,PAYMENT,10303.97,C2027891214,9910,0,M967767224,0,0,0,0
8,PAYMENT,303.67,C628119686,638792,638488.33,M355985761,0,0,0,0
8,PAYMENT,17016.2,C1393391617,906238.91,889222.71,M1927780458,0,0,0,0
3,CASH_IN,155624,C592048461,2035568.94,2191192.95,C248609774,7470464.09,7760414.85,0,0
7,CASH_OUT,244191.05,C971141478,0,0,C2103065350,407060,1135043.98,0,0
7,CASH_OUT,195686.23,C1403368719,0,0,C312537393,535165,4810603.67,0,0
1,CASH_OUT,26004.52,C1112456099,0,0,C1225616405,52251.58,0,0,0
3,CASH_OUT,119579.08,C650608468,0,0,C1023714065,2485918.01,2182677.05,0,0
8,CASH_OUT,180497.07,C145333906,489270.26,308773.19,C1725025770,73430.79,0,0,0
6,PAYMENT,379.9,C1032575105,5138,4758.1,M1931130011,0,0,0,0
7,PAYMENT,10330.21,C1466274749,5788,0,M1486057064,0,0,0,0
7,PAYMENT,5947.18,C1446762148,6408.55,461.38,M894025840,0,0,0,0
2,TRANSFER,376507.72,C873002645,0,0,C909295153,6714793.9,7473141.22,0,0
8,TRANSFER,282684.47,C407432326,0,0,C1089177065,1476688.47,1076036.85,0,0
7,PAYMENT,2506.93,C1109132666,127965,125458.07,M373590055,0,0,0,0
8,PAYMENT,13329.21,C1072606888,0,0,M385407526,0,0,0,0
7,TRANSFER,939538.85,C1215109224,0,0,C801142660,2565121.4,3504660.25,0,0
1,CASH_IN,71275.47,C1467515503,8499043.13,8570318.6,C20671747,136084.66,43691.09,0,0
8,PAYMENT,6654.98,C1473997906,503524.27,496869.29,M935309099,0,0,0,0
8,CASH_OUT,270883.42,C1354588006,0,0,C2065199032,297351.84,349087.32,0,0
6,TRANSFER,820399.29,C1775601457,0,0,C1255024717,7829762.55,1.08E+07,0,0
1,PAYMENT,2387.09,C1440332016,1164,0,M173115411,0,0,0,0
7,CASH_OUT,530888.87,C1394343499,9710.7,0,C1297685781,563513.94,1120608.72,0,0
8,CASH_OUT,227733.64,C1496411722,214779,0,C1495761010,1802612.96,1969176.6,0,0
3,PAYMENT,14017.83,C417160915,629,0,M1614992995,0,0,0,0
4,PAYMENT,383.64,C1834961152,1081,697.36,M507575219,0,0,0,0
1,CASH_IN,403418.39,C848097505,3834666.95,4238085.34,C1286084959,1801028.99,2107778.11,0,0
7,PAYMENT,7054.9,C310388416,31240,24185.1,M1196299006,0,0,0,0
1,PAYMENT,232.74,C1694408103,52531.3,52298.57,M1892470159,0,0,0,0
1,PAYMENT,804.16,C1630841930,0,0,M2004655561,0,0,0,0
8,CASH_OUT,355133.47,C259995511,0,0,C1394526584,3692338.25,5038256.49,0,0
7,PAYMENT,1007.43,C1975247773,29937.75,28930.31,M1745174877,0,0,0,0
7,CASH_IN,16805.03,C209366140,8351829.89,8368634.92,C931482420,129696.18,47634.67,0,0
6,PAYMENT,6539.91,C1103641328,0,0,M1205094026,0,0,0,0
8,CASH_IN,27926.58,C1425807471,23766.47,51693.04,C119355254,11599,0,0,0
1,TRANSFER,91424.21,C1167792250,0,0,C1067936865,154845,0,0,0
7,TRANSFER,270857.81,C275347188,0,0,C312537393,730851.23,4810603.67,0,0
2,PAYMENT,2676.46,C1106933404,67268.41,64591.95,M1074868579,0,0,0,0
8,PAYMENT,44504.38,C2147280639,24794.98,0,M1559676676,0,0,0,0
7,CASH_OUT,84096.66,C812420617,0,0,C343534938,169939.99,367724.8,0,0
8,CASH_IN,224724.47,C541399501,1.21E+07,1.24E+07,C1276319779,736580.96,233780.87,0,0
6,CASH_IN,343371.38,C684154003,8855149.51,9198520.89,C1883840933,1.73E+07,1.81E+07,0,0
1,PAYMENT,5998,C302987494,164,0,M2047744862,0,0,0,0
8,CASH_IN,248960.75,C1212667927,442,249402.75,C892686452,359828.19,84046.97,0,0
1,CASH_OUT,593.4,C1890287843,0,0,C1123629720,149933.66,46393.85,0,0
7,PAYMENT,4646.66,C311177609,10894,6247.34,M837985480,0,0,0,0
1,PAYMENT,4852.65,C560465923,30128.26,25275.61,M1485485458,0,0,0,0
8,PAYMENT,5158.66,C1936029005,30158,24999.34,M537698814,0,0,0,0
8,TRANSFER,359004.99,C653316892,31323,0,C1997859171,62972.23,300656.87,0,0
2,PAYMENT,4054.4,C1514687713,10287.64,6233.24,M244430068,0,0,0,0
8,CASH_OUT,137983.28,C1530574164,0,0,C1337741679,2974643.63,4670415.04,0,0
8,CASH_OUT,29960.11,C171277252,55687,25726.89,C1822578654,31122,0,0,0
7,PAYMENT,8336.64,C315224555,137,0,M414867198,0,0,0,0
1,PAYMENT,6146.81,C812168041,123877,117730.19,M399149970,0,0,0,0
4,PAYMENT,354.17,C656787973,0,0,M2073069810,0,0,0,0
8,PAYMENT,4231.16,C486219086,9759,5527.84,M549165100,0,0,0,0
6,PAYMENT,2444.71,C185419891,0,0,M131084586,0,0,0,0
